2012,6,29,9,32,8.4
19,44,36.85,-04,49,09.15   
-.1392291526256411,.9239873217170280,.4005264065989452,-.01694827853085930,-.002221031058928591,-.0009126899503419891
2012,7,13,3,33,24.5
19,10,30.26,-05,33,39.15
-.3639091408542198,.8708815719398281,.3775093082491722,-.01594451328437137,-.005429975583460852,-.00422751936611416
2012,7,20,3,34,7.7
18,54,31.89,-06,10,17.18  
-.4716873844511315,.8258213291014356,.3579699414093494,-.01513807015952117,-.007135147815502512,-.003152734431578234
